Mean,Top1,Top5,Top10,Pos
1.3048,91.5459,98.0193,99.7101,385.0
2.0235,80.3161,92.3851,96.3123,386.0
1.0,100.0,100.0,100.0,387.0
1.0028,99.7159,100.0,100.0,388.0
1.0085,99.2958,100.0,100.0,389.0
1.0,100.0,100.0,100.0,390.0
1.0,100.0,100.0,100.0,391.0
1.3016,87.1362,98.7559,99.4836,392.0
1.2183,90.4097,98.7896,99.3482,393.0
1.8645,78.4916,95.3911,97.905,394.0
1.4022,82.9201,98.7603,99.1736,395.0
5.6367,48.1584,80.0184,88.3057,396.0
1.0378,97.027,100.0,100.0,397.0
1.0712,94.7133,99.7312,100.0,398.0
1.0,100.0,100.0,100.0,399.0
1.0492,96.6755,100.0,100.0,400.0
1.1981,89.7606,99.4681,100.0,401.0
1.0213,99.2021,100.0,100.0,402.0
1.0908,92.1076,100.0,100.0,403.0
1.0,100.0,100.0,100.0,404.0
1.0,100.0,100.0,100.0,405.0
1.2775,91.623,98.1675,99.2147,406.0
1.2242,90.7143,99.1558,99.7619,407.0
1.6939,75.5613,96.6969,99.7409,408.0
1.3614,90.644,96.7145,99.2167,409.0
1.7435,77.8497,95.3368,98.3161,410.0
1.0,100.0,100.0,100.0,411.0
1.0269,99.6154,99.6154,100.0,412.0
1.0842,92.906,99.8718,100.0,413.0
1.5102,48.9848,100.0,100.0,414.0
1.6222,66.2469,100.0,100.0,415.0
1.0,100.0,100.0,100.0,416.0
1.2143,91.7293,98.7469,99.2481,417.0
1.0198,99.505,100.0,100.0,418.0
1.1741,90.6716,99.005,99.8756,419.0
1.0519,99.2593,99.5062,99.5062,420.0
1.0,100.0,100.0,100.0,421.0
1.072,95.2439,99.7561,100.0,422.0
1.0258,98.6279,100.0,100.0,423.0
1.0,100.0,100.0,100.0,424.0
1.0,100.0,100.0,100.0,425.0
1.1597,92.9731,99.0103,99.8021,426.0
2.1114,84.7585,95.1306,96.9517,427.0
1.3863,87.0327,98.3255,98.8318,428.0
1.0,100.0,100.0,100.0,429.0
1.1401,93.5818,99.6827,99.9541,430.0
1.0,100.0,100.0,100.0,431.0
1.0638,96.8654,99.7324,99.8471,432.0
1.4552,85.3257,97.2031,99.1954,433.0
4.1781,42.445,80.5619,90.205,434.0
1.5236,83.7838,97.4099,99.0991,435.0
1.0022,99.7783,100.0,100.0,436.0
1.0184,99.0434,100.0,100.0,437.0
1.0,100.0,100.0,100.0,438.0
1.1263,96.8235,99.0846,99.7812,439.0
3.0556,63.3514,80.5435,97.4275,440.0
1.0,100.0,100.0,100.0,441.0
1.7652,79.329,96.645,98.3766,442.0
1.0,100.0,100.0,100.0,443.0
1.0043,99.5699,100.0,100.0,444.0
3.9221,55.7595,83.1893,90.1008,445.0
1.0,100.0,100.0,100.0,446.0
1.1571,92.1963,98.9407,99.8941,447.0
1.0,100.0,100.0,100.0,448.0
3.3908,76.5603,90.8511,93.9362,449.0
1.8588,76.9285,95.3645,98.3015,450.0
1.3178,88.4696,97.8861,99.4759,451.0
1.0301,98.4754,99.8267,100.0,452.0
1.0778,96.2656,99.8963,100.0,453.0
