Mean,Top1,Top5,Top10,Pos
1.1415,91.3591,99.6485,100.0,488.0
1.0009,99.9129,100.0,100.0,489.0
1.4661,55.4398,100.0,100.0,490.0
1.0087,99.1319,100.0,100.0,491.0
1.5033,84.7826,97.8116,98.8261,492.0
1.0087,99.8267,99.8267,100.0,493.0
1.4991,50.1439,100.0,100.0,494.0
2.4342,26.4343,100.0,100.0,495.0
2.9832,49.9147,89.8038,95.8191,496.0
1.0034,99.6599,100.0,100.0,497.0
1.148,95.9004,98.4764,99.8862,498.0
2.4997,52.792,95.0997,98.0342,499.0
2.5285,56.3857,90.9183,95.9435,500.0
1.3333,90.056,98.0952,99.1597,501.0
1.0,100.0,100.0,100.0,502.0
1.0441,98.3361,99.9168,99.9168,503.0
1.6585,54.6798,99.3432,99.6716,504.0
1.0196,99.183,99.8366,100.0,505.0
1.7572,59.3121,97.1724,99.0892,506.0
1.5795,58.6057,99.537,99.9183,507.0
1.8536,63.4252,98.1496,100.0,508.0
3.8313,53.2791,82.6152,92.6287,509.0
1.1984,93.2796,98.4409,99.7043,510.0
1.0105,99.1935,100.0,100.0,511.0
1.0201,99.2765,99.9196,100.0,512.0
1.4425,85.4298,97.6022,99.5283,513.0
1.2716,85.3891,99.0221,99.8423,514.0
1.4837,51.6796,100.0,100.0,515.0
1.0023,99.7674,100.0,100.0,516.0
1.4572,91.9647,97.5376,98.6003,517.0
1.338,87.8295,98.7597,99.0698,518.0
1.0,100.0,100.0,100.0,519.0
1.0,100.0,100.0,100.0,520.0
1.7658,53.4254,98.8753,100.0,521.0
1.0506,96.2329,99.7717,100.0,522.0
1.0122,99.3414,99.9493,100.0,523.0
1.0779,95.1442,100.0,100.0,524.0
1.1409,95.612,98.9378,99.8483,525.0
2.494,46.5704,95.1798,98.4068,526.0
1.052,96.7871,99.8243,100.0,527.0
1.0447,98.542,99.6983,99.8492,528.0
1.1359,86.4114,100.0,100.0,529.0
1.1835,86.276,99.8269,100.0,530.0
1.503,49.7037,100.0,100.0,531.0
1.8087,62.4011,98.2319,99.2334,532.0
1.62,56.8426,98.045,99.7801,533.0
1.1235,87.6462,100.0,100.0,534.0
1.6368,45.724,99.5627,100.0,535.0
1.0564,96.38,99.8542,99.8542,536.0
1.2999,80.1628,99.2711,99.9271,537.0
2.5246,52.9562,92.8954,97.3844,538.0
1.0572,98.8423,99.3488,99.8553,539.0
1.4949,58.4942,99.2267,100.0,540.0
2.1033,47.2424,97.0972,98.7663,541.0
1.5881,58.9072,98.912,99.6652,542.0
2.1425,69.0725,96.1383,97.8183,543.0
1.0221,99.4302,99.7151,100.0,544.0
1.0014,99.8575,100.0,100.0,545.0
2.0141,80.3202,94.0514,97.6368,546.0
1.4854,52.8568,99.9644,100.0,547.0
1.5921,75.0355,98.227,99.9527,548.0
1.0,100.0,100.0,100.0,549.0
1.0,100.0,100.0,100.0,550.0
2.0499,37.7162,100.0,100.0,551.0
1.1084,96.4103,99.4872,99.8368,552.0
2.4722,67.1873,89.8798,96.3117,553.0
2.466,63.0886,92.844,96.7452,554.0
1.0007,99.9313,100.0,100.0,555.0
2.0219,33.6848,99.5238,100.0,556.0
1.5867,66.9365,98.0068,99.2744,557.0
1.0331,98.2432,100.0,100.0,558.0
1.0852,96.6353,99.7308,99.7981,559.0
1.2502,86.7159,99.2384,99.888,560.0
3.0251,34.0899,91.8002,95.0823,561.0
1.0,100.0,100.0,100.0,562.0
1.0131,98.9542,100.0,100.0,563.0
1.1241,94.9956,99.4778,99.8368,564.0
1.0399,98.4536,99.7423,100.0,565.0
1.5969,64.8643,98.081,99.3639,566.0
1.0,100.0,100.0,100.0,567.0
1.8398,68.3333,97.0203,98.7632,568.0
1.0235,98.2135,99.9369,100.0,569.0
1.0017,99.917,100.0,100.0,570.0
1.0,100.0,100.0,100.0,571.0
1.8511,38.8245,99.8212,100.0,572.0
1.4998,50.1419,100.0,100.0,573.0
1.0442,98.2446,99.8789,99.8789,574.0
1.0965,94.1757,99.7582,99.9395,575.0
3.1986,22.9936,87.7838,99.3046,576.0
2.0765,75.3902,95.3641,97.7091,577.0
1.7219,72.7871,96.8301,98.3254,578.0
1.0,100.0,100.0,100.0,579.0
1.7853,85.5309,96.0327,98.133,580.0
1.1068,96.748,99.336,99.8509,581.0
1.5508,62.5674,99.6536,99.7691,582.0
1.2237,89.7273,99.2704,100.0,583.0
1.2694,78.5194,99.3671,100.0,584.0
1.4425,56.2835,100.0,100.0,585.0
1.6031,49.858,99.2424,99.7538,586.0
1.5704,55.8399,98.7542,99.7357,587.0
1.0,100.0,100.0,100.0,588.0
2.8518,69.9944,93.633,95.9925,589.0
1.4086,70.1046,99.6637,99.8879,590.0
1.5174,75.8595,98.8042,99.7758,591.0
1.983,54.2553,96.7339,99.1788,592.0
1.0153,99.3025,100.0,100.0,593.0
1.0072,99.7225,100.0,100.0,594.0
1.0044,99.558,100.0,100.0,595.0
2.0481,54.709,96.7372,98.2646,596.0
1.0049,99.675,100.0,100.0,597.0
1.0016,99.838,100.0,100.0,598.0
1.0,100.0,100.0,100.0,599.0
1.8675,43.9914,99.8033,100.0,600.0
1.0,100.0,100.0,100.0,601.0
1.0148,99.2926,99.931,100.0,602.0
1.0133,98.6653,100.0,100.0,603.0
1.001,99.8974,100.0,100.0,604.0
1.4627,75.7265,98.7179,99.2821,605.0
1.001,99.8987,100.0,100.0,606.0
1.008,99.196,100.0,100.0,607.0
1.3447,86.523,98.6473,99.5491,608.0
1.0845,94.4278,99.9335,100.0,609.0
1.3748,84.1013,98.8166,99.1725,610.0
1.3824,83.7771,97.929,99.5069,611.0
1.3492,75.7709,99.9513,100.0,612.0
1.531,89.0398,96.9932,97.9146,613.0
3.928,63.1138,86.7805,95.7642,614.0
2.0173,64.078,94.8066,97.1716,615.0
1.3962,88.7702,98.4489,99.0503,616.0
1.9086,64.6582,97.9285,98.6374,617.0
