Mean,Top1,Top5,Top10,Pos
6.3001,60.605,62.231,62.3386,540.0
2.0258,77.1879,93.2568,98.8522,541.0
9.3394,26.8717,43.5384,48.5813,542.0
6.6043,16.4539,54.9173,69.1726,543.0
1.8962,17.1108,100.0,100.0,544.0
5.5141,32.6507,68.9736,86.2524,545.0
1.1448,96.3788,100.0,100.0,546.0
2.305,56.3138,100.0,100.0,547.0
7.9793,23.6305,31.1978,31.1978,548.0
1.2482,90.8818,98.4765,100.0,549.0
1.0,100.0,100.0,100.0,550.0
7.9678,27.1918,35.6164,42.9795,551.0
9.8714,10.8163,11.4286,11.4286,552.0
14.9762,8.0272,17.3469,17.8912,553.0
1.7696,92.9252,92.9705,93.0612,554.0
1.0014,99.8641,100.0,100.0,555.0
12.5351,48.7788,51.9561,54.7151,556.0
2.0438,71.493,95.8051,97.6996,557.0
2.453,56.0403,99.1946,100.0,558.0
6.8723,37.948,64.0009,68.974,559.0
4.3329,12.7321,100.0,100.0,560.0
1.8538,57.3123,100.0,100.0,561.0
7.4356,31.4329,72.5644,76.5618,562.0
1.0185,99.5455,99.7403,100.0,563.0
6.5773,15.3282,34.5207,99.8705,564.0
7.7882,42.1053,43.7099,44.0308,565.0
12.5343,31.5205,64.5002,72.6366,566.0
1.0,100.0,100.0,100.0,567.0
13.6742,37.4843,42.327,42.956,568.0
1.0,100.0,100.0,100.0,569.0
2.9733,23.8213,86.7246,86.9727,570.0
1.5053,88.9904,97.4597,99.0706,571.0
2.9486,0.4337,84.1388,100.0,572.0
2.3354,27.7299,91.5025,99.7537,573.0
3.802,6.5806,100.0,100.0,574.0
1.7298,27.0171,100.0,100.0,575.0
3.3202,60.6736,73.8095,94.8107,576.0
3.1891,13.0072,98.6277,99.8807,577.0
8.3613,14.7474,30.376,30.6698,578.0
2.6573,53.3451,97.8873,100.0,579.0
5.3535,4.5294,58.7647,89.2941,580.0
6.2002,29.1179,77.4005,82.26,581.0
1.0035,99.8839,100.0,100.0,582.0
1.0,100.0,100.0,100.0,583.0
1.4925,50.8631,100.0,100.0,584.0
1.0536,98.7672,99.1972,100.0,585.0
4.484,27.5487,70.5613,96.2199,586.0
1.1078,89.5573,100.0,100.0,587.0
2.29,90.3678,92.3398,92.7569,588.0
1.2788,86.2302,99.8871,100.0,589.0
1.3119,68.8063,100.0,100.0,590.0
1.0,100.0,100.0,100.0,591.0
7.2544,57.0819,70.9492,73.5076,592.0
14.4414,24.101,52.6434,60.764,593.0
