Mean,Top1,Top5,Top10,Pos
1.1033,91.4541,99.7449,100.0,416.0
1.7985,38.6234,99.4598,99.8731,417.0
1.5645,84.9449,95.7591,98.8974,418.0
1.0088,99.7475,100.0,100.0,419.0
1.3874,75.9631,98.9112,99.7487,420.0
1.0,100.0,100.0,100.0,421.0
1.0212,98.005,100.0,100.0,422.0
2.8117,46.8828,89.6924,97.1322,423.0
1.5292,51.7284,100.0,100.0,424.0
1.2476,76.7073,99.7561,100.0,425.0
8.7319,33.6207,66.7077,80.3366,426.0
1.0,100.0,100.0,100.0,427.0
1.9689,55.1435,97.8868,100.0,428.0
2.3107,22.9762,100.0,100.0,429.0
1.2032,92.2591,98.7362,99.684,430.0
5.5806,24.3696,71.9661,85.4413,431.0
1.5432,49.0173,100.0,100.0,432.0
1.0,100.0,100.0,100.0,433.0
1.9465,73.6534,94.1452,98.3216,434.0
1.0,100.0,100.0,100.0,435.0
1.0,100.0,100.0,100.0,436.0
1.0,100.0,100.0,100.0,437.0
2.6192,38.41,92.0498,98.9655,438.0
1.5368,88.9142,96.716,98.2536,439.0
1.8462,44.3128,97.6917,99.9241,440.0
1.8481,48.3333,99.5455,100.0,441.0
1.0284,97.7273,100.0,100.0,442.0
3.4695,15.954,98.733,99.7662,443.0
1.3951,63.3557,99.5164,100.0,444.0
1.0011,99.8889,100.0,100.0,445.0
3.9066,35.5518,90.4922,92.7852,446.0
2.7082,69.0503,92.5721,95.898,447.0
1.0,100.0,100.0,100.0,448.0
1.8682,49.0314,98.8121,99.4518,449.0
1.0021,99.7872,100.0,100.0,450.0
4.2184,66.9165,82.9764,89.9358,451.0
2.3979,52.3759,95.0355,97.5532,452.0
4.3201,35.0538,78.3154,89.8566,453.0
3.5972,60.2564,89.9217,93.5541,454.0
1.3425,90.1053,98.386,99.193,455.0
1.3645,81.8607,98.6486,99.896,456.0
1.2261,88.3472,99.4122,100.0,457.0
1.5926,49.9155,99.831,100.0,458.0
4.1046,37.407,70.0304,97.4307,459.0
