Mean,Top1,Top5,Top10,Pos
1.5009,49.9702,100.0,100.0,483.0
3.7909,35.2017,87.0848,95.255,484.0
1.1598,85.172,100.0,100.0,485.0
1.4627,56.4239,100.0,100.0,486.0
2.49,26.8161,98.4329,100.0,487.0
1.8342,40.1687,99.5201,100.0,488.0
1.0193,99.2982,99.8246,100.0,489.0
1.0,100.0,100.0,100.0,490.0
2.1373,85.3899,92.6228,96.7678,491.0
1.4948,50.5172,100.0,100.0,492.0
1.0215,98.6231,100.0,100.0,493.0
1.8409,38.8556,99.4578,100.0,494.0
1.0034,99.6581,100.0,100.0,495.0
1.2061,96.4225,98.6371,99.3186,496.0
1.8524,85.2991,95.1852,97.6353,497.0
1.5663,82.9932,97.2506,98.3277,498.0
3.9008,29.7316,82.7542,95.2825,499.0
1.0017,99.8316,100.0,100.0,500.0
2.0437,45.3816,95.3451,97.9377,501.0
1.0,100.0,100.0,100.0,502.0
1.419,87.2287,97.9967,98.9983,503.0
1.2232,93.7604,98.4748,99.8613,504.0
1.0083,99.3344,100.0,100.0,505.0
1.9975,66.6667,95.9912,98.2702,506.0
3.0546,46.2084,92.2395,97.1631,507.0
4.348,56.3862,80.787,89.4199,508.0
1.7318,71.5829,97.7742,100.0,509.0
1.2738,84.5659,99.1961,99.8392,510.0
1.0,100.0,100.0,100.0,511.0
2.2228,31.7989,96.2963,99.3651,512.0
1.4259,87.0576,97.2134,99.2868,513.0
1.1725,96.0343,98.9133,99.4906,514.0
1.0016,99.8423,100.0,100.0,515.0
1.3003,80.7571,98.725,100.0,516.0
1.4898,51.0204,100.0,100.0,517.0
1.1973,91.6797,99.3197,99.7645,518.0
1.0,100.0,100.0,100.0,519.0
3.0304,47.9199,84.0222,94.0854,520.0
1.0511,97.8328,99.8452,99.8452,521.0
1.0542,96.4322,99.7834,100.0,522.0
1.0816,95.1728,100.0,100.0,523.0
1.0683,96.9617,99.4201,99.9244,524.0
4.7257,23.3535,74.3167,92.7181,525.0
1.1311,86.8852,100.0,100.0,526.0
1.4844,51.6097,100.0,100.0,527.0
1.0015,99.8519,100.0,100.0,528.0
1.1267,87.3343,100.0,100.0,529.0
1.5103,64.0079,99.2368,99.6307,530.0
4.1334,18.8486,88.6588,94.6992,531.0
1.371,63.2698,100.0,100.0,532.0
1.1407,95.1895,98.9067,99.9271,533.0
1.1965,86.9428,99.7093,100.0,534.0
1.6609,45.036,99.8082,100.0,535.0
2.3728,71.6595,92.7722,97.1247,536.0
1.5192,57.2079,99.1619,100.0,537.0
2.4565,67.5487,89.8198,96.6096,538.0
2.2788,57.4845,94.022,97.2979,539.0
1.4155,77.3333,98.8095,99.5,540.0
1.0879,98.7234,99.2908,99.4326,541.0
3.0424,61.1705,89.8182,95.7825,542.0
1.0047,99.6228,100.0,100.0,543.0
1.5529,76.782,98.3498,99.8682,544.0
2.744,31.1645,94.8845,97.8312,545.0
1.5045,50.5399,99.9296,100.0,546.0
3.4313,33.3802,90.3188,94.6789,547.0
1.0219,98.4891,100.0,100.0,548.0
1.012,99.537,99.9537,100.0,549.0
2.2463,43.8444,93.9088,99.7514,550.0
2.126,35.8631,99.6223,99.9313,551.0
1.0991,97.9452,99.2237,99.4521,552.0
3.0692,56.1718,88.4773,95.6725,553.0
1.0322,98.5255,99.933,100.0,554.0
1.0013,99.8667,100.0,100.0,555.0
1.3423,88.4717,98.1774,99.5608,556.0
1.0617,97.7472,99.7375,100.0,557.0
1.0026,99.7386,100.0,100.0,558.0
1.0,100.0,100.0,100.0,559.0
1.6396,71.9922,96.8121,99.056,560.0
1.0,100.0,100.0,100.0,561.0
1.0,100.0,100.0,100.0,562.0
1.0147,99.0009,100.0,100.0,563.0
1.1369,91.8251,99.7465,99.9366,564.0
1.0539,95.1838,99.8733,100.0,565.0
2.0691,32.8686,99.3346,99.6831,566.0
3.2111,22.8815,87.7136,99.2749,567.0
1.011,98.9011,100.0,100.0,568.0
3.5262,27.3114,84.3066,96.9586,569.0
1.7104,43.2159,99.8785,100.0,570.0
1.3729,88.7071,96.9697,99.8182,571.0
1.3158,78.3454,98.8815,99.8791,572.0
1.0,100.0,100.0,100.0,573.0
1.0329,98.5048,99.9601,99.9601,574.0
3.0986,62.0293,87.9905,92.9945,575.0
1.0024,99.9408,100.0,100.0,576.0
1.8436,38.9679,99.7709,100.0,577.0
4.5291,65.2532,84.4209,90.5143,578.0
1.1251,93.0248,99.7672,99.9418,579.0
1.536,53.314,99.5349,99.8837,580.0
2.4267,74.0116,88.6047,96.8605,581.0
1.5944,50.9609,98.9617,99.5843,582.0
2.1041,42.0298,96.9132,98.7959,583.0
1.0011,99.9427,100.0,100.0,584.0
1.5591,61.0986,99.6813,99.9438,585.0
1.093,90.9193,100.0,100.0,586.0
2.0717,53.1436,95.9356,98.2515,587.0
1.5033,49.8889,100.0,100.0,588.0
1.0022,99.7788,100.0,100.0,589.0
1.0116,99.4212,100.0,100.0,590.0
1.5483,54.3075,99.1458,99.9364,591.0
1.3832,71.6182,99.6771,100.0,592.0
1.0,100.0,100.0,100.0,593.0
1.4458,77.7121,99.0333,99.9463,594.0
1.0032,99.7854,100.0,100.0,595.0
1.0,100.0,100.0,100.0,596.0
2.3321,48.0007,95.6299,98.0361,597.0
1.0,100.0,100.0,100.0,598.0
1.0913,93.5117,99.965,99.965,599.0
1.0335,99.0052,99.6684,99.8953,600.0
1.0,100.0,100.0,100.0,601.0
2.3696,27.8856,99.7957,100.0,602.0
1.979,54.2986,97.2506,98.953,603.0
2.9539,44.0081,91.4099,95.7536,604.0
1.9235,83.7171,93.0347,97.7394,605.0
1.0368,98.3582,99.801,99.9005,606.0
1.3398,87.6119,98.4577,99.5025,607.0
1.001,99.901,100.0,100.0,608.0
1.0,100.0,100.0,100.0,609.0
2.3173,64.7203,92.1819,96.3526,610.0
2.3425,49.926,90.286,99.3097,611.0
1.0,100.0,100.0,100.0,612.0
1.011,98.9923,100.0,100.0,613.0
2.6613,38.3222,93.8218,96.9828,614.0
6.2364,39.2356,72.8861,89.4101,615.0
1.0,100.0,100.0,100.0,616.0
