Mean,Top1,Top5,Top10,Pos
1.7278,61.0718,96.9783,99.5515,392.0
1.0337,97.1208,100.0,100.0,393.0
1.0209,98.7465,100.0,100.0,394.0
1.816,40.9259,100.0,100.0,395.0
3.095,41.7135,84.5974,97.0506,396.0
1.6777,70.8333,96.8864,98.5348,397.0
1.0,100.0,100.0,100.0,398.0
1.3113,78.964,99.0991,99.7297,399.0
1.0,100.0,100.0,100.0,400.0
1.5281,81.8182,96.9251,98.9305,401.0
1.5265,47.3475,100.0,100.0,402.0
1.0,100.0,100.0,100.0,403.0
2.8581,45.7118,87.0911,97.038,404.0
2.179,50.3095,94.2971,97.2149,405.0
1.0971,94.2257,100.0,100.0,406.0
1.0208,98.0469,100.0,100.0,407.0
1.0432,98.2984,100.0,100.0,408.0
1.0156,99.2188,100.0,100.0,409.0
2.3333,30.3385,99.0885,99.4792,410.0
1.1234,87.6623,100.0,100.0,411.0
1.6979,74.9564,95.4188,99.0401,412.0
5.8296,45.6454,75.3979,84.1954,413.0
2.1596,46.1555,95.189,100.0,414.0
1.596,67.1607,99.3771,99.8497,415.0
2.2877,45.938,93.907,98.4087,416.0
1.9082,72.4327,96.2542,98.0219,417.0
1.0198,99.3812,100.0,100.0,418.0
2.2815,23.9506,100.0,100.0,419.0
1.7642,37.6896,99.612,100.0,420.0
1.0948,92.734,99.6305,100.0,421.0
1.0,100.0,100.0,100.0,422.0
1.4226,86.5684,98.0344,98.7715,423.0
1.0,100.0,100.0,100.0,424.0
2.1929,73.0488,96.4837,97.4593,425.0
1.5452,50.3968,100.0,100.0,426.0
1.0235,97.77,100.0,100.0,427.0
1.0,100.0,100.0,100.0,428.0
1.2494,76.2181,99.884,100.0,429.0
1.0,100.0,100.0,100.0,430.0
1.6261,73.2184,97.1264,98.6207,431.0
1.2011,92.2147,99.093,99.6221,432.0
1.8304,43.839,98.1386,99.9551,433.0
1.5362,49.3848,100.0,100.0,434.0
1.0,100.0,100.0,100.0,435.0
5.1786,23.956,79.0641,86.9687,436.0
1.0,100.0,100.0,100.0,437.0
1.0369,97.18,100.0,100.0,438.0
1.2955,95.3102,97.9798,98.6291,439.0
1.4019,90.1499,97.7516,98.7152,440.0
4.0908,69.0987,83.4049,89.2704,441.0
1.5768,50.8846,99.7169,100.0,442.0
1.7567,53.0679,98.942,99.7877,443.0
2.4301,67.4468,90.3546,97.6241,444.0
1.0,100.0,100.0,100.0,445.0
1.0,100.0,100.0,100.0,446.0
3.5178,15.7143,98.834,99.7059,447.0
1.1076,92.7215,99.789,100.0,448.0
1.3753,65.0802,99.6688,99.9303,449.0
2.704,51.5799,86.441,98.9583,450.0
3.8776,37.9149,72.4585,98.029,451.0
2.4023,47.7131,94.4906,97.2973,452.0
1.8998,47.3829,99.2424,99.9311,453.0
1.0082,99.1753,100.0,100.0,454.0
3.3626,76.9231,88.6694,92.8794,455.0
1.2681,86.8952,99.0927,100.0,456.0
1.4739,65.4284,98.8286,99.1968,457.0
1.3127,90.5378,98.8048,99.004,458.0
4.6952,68.8844,86.2567,90.0874,459.0
3.0478,26.1952,89.741,98.8048,460.0
1.2708,87.5331,99.4048,99.6032,461.0
1.0059,99.5059,100.0,100.0,462.0
1.146,86.9822,100.0,100.0,463.0
4.4832,33.1192,81.2912,90.7115,464.0
2.5989,51.1533,93.486,97.4659,465.0
2.3304,49.3863,94.5736,98.1266,466.0
3.3555,12.6992,82.8553,98.566,467.0
1.1495,85.0476,100.0,100.0,468.0
2.4237,50.3499,91.8575,97.042,469.0
1.5342,60.8159,99.0512,99.3359,470.0
2.2456,56.4223,93.703,96.7419,471.0
1.8279,40.0713,99.7677,100.0,472.0
1.1195,95.3755,99.5345,99.6276,473.0
3.292,38.1636,88.7191,97.3148,474.0
